code,company_id,exchange,sector_tse,price_jpy,price_date,change_pct,market_cap_oku,per,pbr,dividend_yield,updated_at
3983,952,Prime,情報・通信業,2030,2026-06-12,0,312,16.891329,3.1260586,2.4630541,2026-06-14T03:21:09.272Z
3984,953,Prime,情報・通信業,1753,2026-06-12,-2.6111112,276,17.006208,2.9329684,0.55555557,2026-06-14T03:21:09.272Z
3985,954,Standard,情報・通信業,175,2026-06-12,0.57471263,19,,1.2592283,0,2026-06-14T03:21:09.272Z
3986,955,Standard,情報・通信業,525,2026-06-12,1.5473888,24,26.731161,3.1738162,0,2026-06-14T03:21:09.272Z
3987,956,Growth,情報・通信業,525,2026-06-12,0.3824092,27,,3.2721903,0,2026-06-14T03:21:09.272Z
3988,957,Standard,情報・通信業,537,2026-06-12,3.2692308,57,14.00626,1.4514377,1.3461539,2026-06-14T03:21:09.272Z
3989,958,Growth,情報・通信業,980,2026-06-12,-0.101936795,235,15.847348,4.7765036,0,2026-06-14T03:21:09.272Z
3991,959,Growth,情報・通信業,927,2026-06-12,-2.21519,88,10.362173,1.7362412,2.1097047,2026-06-14T03:21:09.272Z
3992,960,Prime,情報・通信業,399,2026-06-12,0.2512563,151,18.829636,3.1843574,3.0150753999999997,2026-06-14T03:21:09.272Z
3993,961,Prime,情報・通信業,2625,2026-06-12,-1.4269621,815,33.333332,2.2802887,0,2026-06-14T03:21:09.272Z
3994,962,Prime,情報・通信業,3868,2026-06-12,-2.5201614,2146,135.15024,4.7616115,0,2026-06-14T03:21:09.272Z
3996,963,Standard,情報・通信業,170,2026-06-12,-0.58479536,22,28.57143,1.1574626,0,2026-06-14T03:21:09.272Z
3997,964,Standard,情報・通信業,425,2026-06-12,0.7109004,174,285.2349,6.3435674,0,2026-06-14T03:21:09.272Z
3998,965,Growth,情報・通信業,308,2026-06-12,0,19,,0.8801459,0,2026-06-14T03:21:09.272Z
4004,966,Prime,化学,16950,2026-06-12,3.5114505,30677,105.25989,4.320741,0.3969466,2026-06-14T03:21:09.272Z
4005,967,Prime,化学,553.9,2026-06-12,2.1013868,9147,14.901804,0.9068791,2.4884792,2026-06-14T03:21:09.272Z
4008,968,Prime,化学,1281,2026-06-12,1.9904459,827,10.904912,0.7996674,3.5031847999999997,2026-06-14T03:21:09.272Z
4011,969,Growth,情報・通信業,1923,2026-06-12,-0.4142931,117,138.84476,5.5206585,0,2026-06-14T03:21:09.272Z
4012,970,Standard,情報・通信業,1613,2026-06-12,-1.2247398,69,10.952672,1.6890283,2.8169014,2026-06-14T03:21:09.272Z
4013,971,Growth,情報・通信業,596,2026-06-12,-1.8121911,117,11.575063,1.1429536,1.6474465,2026-06-14T03:21:09.272Z
4014,972,Growth,情報・通信業,495,2026-06-12,-1,33,37.585423,5.278592,0,2026-06-14T03:21:09.272Z
4015,973,Growth,情報・通信業,480,2026-06-12,0.41841003,75,116.222755,1.6267382,0,2026-06-14T03:21:09.272Z
4016,974,Standard,情報・通信業,883,2026-06-12,-0.2259887,18,18.903875,2.537072,2.9378531999999997,2026-06-14T03:21:09.272Z
4017,975,Growth,情報・通信業,200,2026-06-12,0.5025126,13,49.019608,1.1911781,0,2026-06-14T03:21:09.272Z
4019,976,Growth,情報・通信業,564,2026-06-12,-4.244482,50,23.979591,3.18297,1.0186757,2026-06-14T03:21:09.272Z
4020,977,Growth,情報・通信業,672,2026-06-12,1.510574,15,,2.0231457,0,2026-06-14T03:21:09.272Z
4021,978,Prime,化学,7519,2026-06-12,4.02601,10084,20.408218,3.950289,2.7946873,2026-06-14T03:21:09.272Z
4022,979,Prime,化学,1945,2026-06-12,6.1681223,760,17.422071,2.5107465,0,2026-06-14T03:21:09.272Z
4023,980,Prime,化学,3765,2026-06-12,3.1506848,1439,,0.8708561,5.863014,2026-06-14T03:21:09.272Z
4025,981,Prime,化学,5290,2026-06-12,-1.4897579,442,13.605267,0.9815269,1.1173183999999998,2026-06-14T03:21:09.272Z
4026,982,Standard,ガラス・土石製品,1544,2026-06-12,-0.7073955,140,7.616041,3.4805503,0.38585209000000004,2026-06-14T03:21:09.272Z
4027,983,Prime,化学,2195,2026-06-12,-0.13648772,500,25.0628,0.82191205,2.7297543,2026-06-14T03:21:09.272Z
4028,984,Prime,化学,2964,2026-06-12,1.7507725,1134,6.8166137,0.8793141,4.1194644,2026-06-14T03:21:09.272Z
4031,985,Standard,化学,1037,2026-06-12,-0.6704981,93,,0.40535697,0,2026-06-14T03:21:09.272Z
4040,986,Standard,化学,3755,2026-06-12,2.0380435,75,2.7487612,0.68257874,0,2026-06-14T03:21:09.272Z
4041,987,Prime,化学,3560,2026-06-12,3.0390737,1908,10.58201,0.9331307,0,2026-06-14T03:21:09.272Z
4042,988,Prime,化学,2861.5,2026-06-12,3.37789,8810,22.522629,1.0591949,3.612717,2026-06-14T03:21:09.272Z
4043,989,Prime,化学,4700,2026-06-12,1.5118791,3381,15.220699,1.1944902,2.5917927,2026-06-14T03:21:09.272Z
4044,990,Prime,化学,4065,2026-06-12,1.625,1008,12.048015,0.8152288,4.25,2026-06-14T03:21:09.272Z
4045,991,Prime,化学,1728,2026-06-12,1.2598886,1834,14.7704935,0.861872,3.8089655000000002,2026-06-14T03:21:09.272Z
4046,992,Prime,化学,1803,2026-06-12,1.4060742,2193,14.534462,1.7397698,1.5748031,2026-06-14T03:21:09.272Z
4047,993,Prime,化学,3750,2026-06-12,-6.7164183,2151,56.81818,2.9708831,0,2026-06-14T03:21:09.272Z
4051,994,Prime,情報・通信業,6000,2026-06-12,-0.66225165,495,30.120481,7.6281433,1.6390728,2026-06-14T03:21:09.272Z
4052,995,Growth,情報・通信業,248,2026-06-12,-1.5873017,15,,2.098689,0,2026-06-14T03:21:09.272Z
4053,996,Prime,情報・通信業,431,2026-06-12,-0.69124424,168,35.590424,1.4852338,0,2026-06-14T03:21:09.272Z
4054,997,Growth,情報・通信業,518,2026-06-12,0,71,15.19953,1.8180159,0.9652509,2026-06-14T03:21:09.272Z
4055,998,Growth,情報・通信業,1799,2026-06-12,4.108796,135,24.875553,4.2716064,0.5787037,2026-06-14T03:21:09.272Z
4056,999,Growth,情報・通信業,209,2026-06-12,-3.2407408,36,,2.142447,0,2026-06-14T03:21:09.272Z
4057,1000,Growth,情報・通信業,350,2026-06-12,-1.4084507,14,16.525023,1.1568259,0,2026-06-14T03:21:09.272Z
4058,1001,Growth,情報・通信業,1838,2026-06-12,-4.569055,199,18.483507,4.8846474,1.0384216,2026-06-14T03:21:09.272Z
4059,1002,Standard,情報・通信業,377,2026-06-12,2.7247956,11,51.785713,1.2493663,0,2026-06-14T03:21:09.272Z
4060,1003,Growth,情報・通信業,1137,2026-06-12,1.608579,66,27.026384,3.479235,0.8042895,2026-06-14T03:21:09.272Z
4061,1004,Prime,化学,4029,2026-06-12,5.05867,3473,22.123991,1.1177797,2.607562,2026-06-14T03:21:09.272Z
4062,1005,Prime,電気機器,19105,2026-06-12,4.914882,53350,89.28405,9.698743,0.1372872,2026-06-14T03:21:09.272Z
4063,1006,Prime,化学,7188,2026-06-12,4.8118987,133664,28.489893,2.9894197,1.5456402,2026-06-14T03:21:09.272Z
4064,1007,Prime,化学,3600,2026-06-12,2.5641026,336,12.870013,0.8729408,2.6210826,2026-06-14T03:21:09.272Z
4068,1008,Growth,情報・通信業,1719,2026-06-12,-0.5208334,32,27.623333,1.4770693,0,2026-06-14T03:21:09.272Z
4069,1009,Growth,情報・通信業,906,2026-06-12,-5.919003,30,26.452555,1.1984967,0,2026-06-14T03:21:09.272Z
4071,1010,Prime,情報・通信業,2674,2026-06-12,-0.22388059,1134,28.57143,7.0466704,1.0820895000000001,2026-06-14T03:21:09.272Z
4072,1011,Prime,情報・通信業,2851,2026-06-12,0.21089631,305,10.515251,1.223674,3.1634445999999996,2026-06-14T03:21:09.272Z
4073,1012,Growth,情報・通信業,426,2026-06-12,-0.46728972,11,,5.843381,0,2026-06-14T03:21:09.272Z
4074,1013,Growth,情報・通信業,711,2026-06-12,0,47,17.954546,1.5174247,0,2026-06-14T03:21:09.272Z
4075,1014,Growth,情報・通信業,1010,2026-06-12,0.19841272,59,31.951914,3.479879,0,2026-06-14T03:21:09.272Z
4076,1015,Growth,情報・通信業,1640,2026-06-12,0.86100864,48,8.849557,1.1467224,3.0135302,2026-06-14T03:21:09.272Z
4078,1016,Prime,化学,4615,2026-06-12,1.8763797,707,29.325794,0.90932435,3.200883,2026-06-14T03:21:09.272Z
4082,1017,Prime,化学,1874,2026-06-12,0.48257375,453,18.050472,1.1770284,0,2026-06-14T03:21:09.272Z
4088,1018,Prime,化学,2441,2026-06-12,0.90946674,5595,52.080223,1.2580549,3.3278216,2026-06-14T03:21:09.272Z
4091,1019,Prime,化学,5403,2026-06-12,2.0782166,23387,18.867859,1.9211351,1.1713584000000001,2026-06-14T03:21:09.272Z
4092,1020,Prime,化学,4610,2026-06-12,-6.585613,400,13.908164,0.7948932,2.4316109999999997,2026-06-14T03:21:09.272Z
4093,1021,Standard,化学,397,2026-06-12,0,138,10.72973,0.7216437,0,2026-06-14T03:21:09.272Z
4094,1022,Standard,化学,2070,2026-06-12,1.0742188,403,17.668146,0.7926136,0,2026-06-14T03:21:09.272Z
4095,1023,Prime,化学,1791,2026-06-12,2.2260275,1939,15.290703,0.96065915,2.8538812,2026-06-14T03:21:09.272Z
4097,1024,Prime,化学,1092,2026-06-12,0.36764705,603,12.936855,0.7162374,0,2026-06-14T03:21:09.272Z
4098,1025,Standard,化学,1014,2026-06-12,-1.0731708,30,32.89004,0.57107747,0,2026-06-14T03:21:09.272Z
4099,1026,Prime,化学,6280,2026-06-12,4.145937,2716,32.468204,2.8125212,0.9121060999999999,2026-06-14T03:21:09.272Z
4100,1027,Standard,化学,1552,2026-06-12,-2.7568922,90,,0.98247874,0,2026-06-14T03:21:09.272Z
4102,1028,Standard,化学,1435,2026-06-12,-0.27797082,31,10.661218,0.30362222,0,2026-06-14T03:21:09.272Z
4107,1029,Standard,化学,3825,2026-06-12,3.9402175,1949,30.030619,4.8227987,1.0597826,2026-06-14T03:21:09.272Z
4109,1030,Prime,化学,7200,2026-06-12,-6.9767447,879,27.855152,1.8376497,2.1963824,2026-06-14T03:21:09.272Z
4112,1031,Prime,化学,2187,2026-06-12,1.4849188,348,11.389439,0.6615795,0,2026-06-14T03:21:09.272Z
4113,1032,Standard,化学,687,2026-06-12,2.3845007,98,6.4223614,0.5035173,0,2026-06-14T03:21:09.272Z
4114,1033,Prime,化学,2074,2026-06-12,3.107134,3064,18.48485,0.7725917,5.6176983,2026-06-14T03:21:09.272Z
4116,1034,Prime,化学,1029,2026-06-12,0.3902439,702,8.695285,0.5066864,4.6341464,2026-06-14T03:21:09.272Z
4118,1035,Prime,化学,5568,2026-06-12,2.052786,3354,11.148263,0.6773549,0,2026-06-14T03:21:09.272Z
4119,1036,Standard,化学,4855,2026-06-12,-3.861386,76,6.5745816,0.34037632,2.3762377,2026-06-14T03:21:09.272Z
4120,1037,Standard,化学,2480,2026-06-12,0.52695584,32,7.027487,0.38735414,0,2026-06-14T03:21:09.272Z
4124,1038,Standard,化学,2539,2026-06-12,0.51464766,21,20.618809,1.6342057,0,2026-06-14T03:21:09.272Z
4125,1039,Standard,化学,2619,2026-06-12,2.7058823,113,10.548574,0.8486995,0,2026-06-14T03:21:09.272Z
4151,1040,Prime,医薬品,2400.5,2026-06-12,-1.1529751,12566,18.726109,1.4076091,2.5530163000000003,2026-06-14T03:21:09.272Z
4165,1041,Growth,情報・通信業,495,2026-06-12,-3.508772,203,26.67026,3.9108484,0,2026-06-14T03:21:09.272Z
4166,1042,Growth,情報・通信業,655,2026-06-12,0.4601227,18,,2.6794736,0,2026-06-14T03:21:09.272Z
4167,1043,Growth,情報・通信業,270,2026-06-12,1.1235955,21,,1.3587093,0,2026-06-14T03:21:09.272Z
4168,1044,Growth,情報・通信業,702,2026-06-12,-0.2840909,90,9.794893,2.7746596,0,2026-06-14T03:21:09.272Z
4169,1045,Growth,情報・通信業,185,2026-06-12,1.6483518,79,60.65574,1.6574833,0,2026-06-14T03:21:09.272Z
4170,1046,Growth,情報・通信業,103,2026-06-12,3,18,59.88372,0.5947981,0,2026-06-14T03:21:09.272Z
4171,1047,Standard,情報・通信業,1676,2026-06-12,0,50,21.459667,1.944081,3.5799522,2026-06-14T03:21:09.272Z
4172,1048,Standard,情報・通信業,2178,2026-06-12,1.4438752,49,10.741234,1.1123852,0,2026-06-14T03:21:09.272Z
4174,1049,Standard,情報・通信業,664,2026-06-12,-7.132867,27,,1.4445806,3.916084,2026-06-14T03:21:09.272Z
4175,1050,Growth,情報・通信業,1994,2026-06-12,0.7070707,110,151.51976,2.022575,0,2026-06-14T03:21:09.272Z
4176,1051,Growth,情報・通信業,246,2026-06-12,-1.2048192,55,18.86503,2.1508198,0,2026-06-14T03:21:09.272Z
4177,1052,Growth,情報・通信業,1381,2026-06-12,-0.647482,55,11.480589,2.90031,0,2026-06-14T03:21:09.272Z
4178,1053,Growth,情報・通信業,513,2026-06-12,0.5882353,19,84.098366,1.1760364,0,2026-06-14T03:21:09.272Z
4179,1054,Growth,情報・通信業,500,2026-06-12,19.047619,27,,28.262959,0,2026-06-14T03:21:09.272Z
4180,1055,Prime,情報・通信業,802,2026-06-12,-0.124533,819,32.054356,2.1710413,0.28019925,2026-06-14T03:21:09.272Z
4182,1056,Prime,化学,4903,2026-06-12,9.834229,9560,,1.4770968,2.2401432999999997,2026-06-14T03:21:09.272Z
4183,1057,Prime,化学,2060,2026-06-12,2.005447,7447,22.47191,0.8769062,3.7137906999999997,2026-06-14T03:21:09.272Z
4186,1058,Prime,化学,9905,2026-06-12,4.252184,11876,35.587254,2.8952372,0.33680666,2026-06-14T03:21:09.272Z
4187,1059,Prime,化学,5410,2026-06-12,5.6640625,1100,16.077267,2.1180196,1.46484375,2026-06-14T03:21:09.272Z
4188,1060,Prime,化学,1080.5,2026-06-12,4.295367,14679,,0.8332472,3.088803,2026-06-14T03:21:09.272Z
4189,1061,Prime,化学,2667,2026-06-12,2.027544,934,12.224973,1.340358,4.0168323,2026-06-14T03:21:09.272Z
4192,1062,Growth,情報・通信業,244,2026-06-12,0,87,,3.247315,0,2026-06-14T03:21:09.272Z
4193,1063,Standard,情報・通信業,2202,2026-06-12,0.09090909,113,17.699541,3.2574637,0,2026-06-14T03:21:09.272Z
4194,1064,Prime,情報・通信業,7391,2026-06-12,-8.254717,2973,17.152472,3.8611934,0,2026-06-14T03:21:09.272Z
4196,1065,Standard,情報・通信業,1674,2026-06-12,0.35971224,41,,4.470676,0,2026-06-14T03:21:09.272Z
4197,1066,Standard,情報・通信業,2269,2026-06-12,-0.13204224,26,13.244995,1.6617367,0,2026-06-14T03:21:09.272Z
4198,1067,Standard,情報・通信業,507,2026-06-12,1.4000001,34,768.18176,1.2982391,4.3999999999999995,2026-06-14T03:21:09.272Z
4199,1068,Growth,情報・通信業,700,2026-06-12,-1.4084507,18,,0.54026854,0,2026-06-14T03:21:09.272Z
4202,1069,Prime,化学,1299,2026-06-12,2.2432113,3318,33.55722,0.9329564,4.72255,2026-06-14T03:21:09.272Z
4203,1070,Prime,化学,6480,2026-06-12,2.2888713,5685,20.28423,1.6375264,1.7363852,2026-06-14T03:21:09.272Z
4204,1071,Prime,化学,2381.5,2026-06-12,0.08405127,9614,13.037885,1.1295135,3.362051,2026-06-14T03:21:09.272Z
4205,1072,Prime,化学,2264,2026-06-12,3.1200182,4332,12.136156,1.1473749,3.4616260000000003,2026-06-14T03:21:09.272Z
4206,1073,Prime,化学,3491,2026-06-12,0.7503607,2209,12.658181,1.1595737,3.9826840000000003,2026-06-14T03:21:09.272Z
4208,1074,Prime,化学,3068,2026-06-12,2.283714,2980,12.484232,0.6816666,0,2026-06-14T03:21:09.272Z
4212,1075,Prime,化学,2300,2026-06-12,3.3707864,689,17.636684,0.6944807,3.235955,2026-06-14T03:21:09.272Z
4216,1076,Prime,化学,7080,2026-06-12,5.8295965,1330,40,1.6442655,0,2026-06-14T03:21:09.272Z
4218,1077,Prime,化学,1837,2026-06-12,0.10899183,371,22.623154,0.83637506,2.1798365,2026-06-14T03:21:09.272Z
4220,1078,Prime,化学,1611,2026-06-12,1.1299435,767,10.48214,1.1337111,3.3898304999999995,2026-06-14T03:21:09.272Z
4221,1079,Prime,化学,4810,2026-06-12,0.8385744,543,14.347074,0.8620733,3.5220128,2026-06-14T03:21:09.272Z
4222,1080,Standard,化学,654,2026-06-12,-0.9090909,102,0.43348292,0.35759258,0,2026-06-14T03:21:09.272Z
4224,1081,Standard,化学,1954,2026-06-12,-1.0632912,90,8.834034,0.4566336,4.3037973,2026-06-14T03:21:09.272Z
4228,1082,Prime,化学,550,2026-06-12,0.73260075,251,11.667374,0.4999868,2.7472528,2026-06-14T03:21:09.272Z
4229,1083,Prime,化学,4670,2026-06-12,4.1248603,310,15.698534,0.5671104,0,2026-06-14T03:21:09.272Z
4231,1084,Standard,化学,955,2026-06-12,1.8123667,186,7.9996653,0.39701644,4.0511726999999995,2026-06-14T03:21:09.272Z
4234,1085,Standard,化学,655,2026-06-12,0.6144393,63,6.574325,0.2829772,0,2026-06-14T03:21:09.272Z
4235,1086,Standard,化学,671,2026-06-12,-0.44510388,107,18.58726,0.43336597,2.6706232,2026-06-14T03:21:09.272Z
4237,1087,Standard,化学,319,2026-06-12,0.94936705,91,,1.189065,0,2026-06-14T03:21:09.272Z
4238,1088,Standard,化学,1903,2026-06-12,10.768335,172,28.326883,0.7546401,0,2026-06-14T03:21:09.272Z
4240,1089,Standard,化学,322,2026-06-12,1.577287,18,14.62307,1.045044,0,2026-06-14T03:21:09.272Z
4241,1090,Standard,化学,587,2026-06-12,-0.5084746,26,18.315132,1.4211526,1.6949153000000001,2026-06-14T03:21:09.272Z
4242,1091,Standard,化学,1730,2026-06-12,-0.57471263,48,2.9931314,0.38318098,2.8735632,2026-06-14T03:21:09.272Z
4243,1092,Standard,化学,877,2026-06-12,-0.11389522,20,7.564257,0.4333244,2.2779043999999997,2026-06-14T03:21:09.272Z
4245,1093,Standard,化学,660,2026-06-12,0.7633588,88,18.976423,0.8730378,3.6641220000000003,2026-06-14T03:21:09.272Z
4246,1094,Prime,化学,1003,2026-06-12,0.60180545,658,7.942667,0.74494725,0,2026-06-14T03:21:09.272Z
4247,1095,Standard,化学,1245,2026-06-12,-1.1119937,33,8.802942,0.54422516,0,2026-06-14T03:21:09.272Z
4248,1096,Standard,化学,865,2026-06-12,-0.57471263,104,13.568627,0.8614302,4.137931,2026-06-14T03:21:09.272Z
4249,1097,Prime,化学,2325,2026-06-12,2.018429,333,13.605243,0.5030119,0,2026-06-14T03:21:09.272Z
4251,1098,Prime,化学,1208,2026-06-12,1.2573345,223,9.8911,0.92588764,3.3528919999999998,2026-06-14T03:21:09.272Z
4255,1099,Growth,情報・通信業,2451,2026-06-12,-1.8815051,52,29.587158,7.6524396,0,2026-06-14T03:21:09.272Z
4256,1100,Growth,情報・通信業,911,2026-06-12,-0.4371585,55,32.899963,1.5831748,0,2026-06-14T03:21:09.272Z
4258,1101,Growth,情報・通信業,3145,2026-06-12,-10.142857,258,35.589,13.133882,0.44942856999999997,2026-06-14T03:21:09.272Z
4259,1102,Growth,情報・通信業,961,2026-06-12,-3.0272453,912,52.918503,17.657003,0,2026-06-14T03:21:09.272Z
4260,1103,Growth,情報・通信業,251,2026-06-12,2.0325203,28,1004,1.4008181,0,2026-06-14T03:21:09.272Z
4261,1104,Growth,情報・通信業,3350,2026-06-12,-0.88757396,49,17.123287,2.4673991,0,2026-06-14T03:21:09.272Z
4262,1105,Growth,情報・通信業,1344,2026-06-12,-1.9693654,85,11.049906,1.3672835,0,2026-06-14T03:21:09.272Z
4263,1106,Growth,情報・通信業,675,2026-06-12,-3.4334764,114,,2.7705834,0,2026-06-14T03:21:09.272Z
4264,1107,Growth,情報・通信業,1481,2026-06-12,0.8855586,92,43.85549,2.094343,0,2026-06-14T03:21:09.272Z
4265,1108,Growth,情報・通信業,231,2026-06-12,4.524887,11,,2.306471,0,2026-06-14T03:21:09.272Z
4270,1109,Growth,情報・通信業,1880,2026-06-12,-0.52910054,42,10.298548,1.3787389,0,2026-06-14T03:21:09.272Z
4272,1110,Prime,化学,2090,2026-06-12,1.8766755,3100,12.970088,1.1123761,3.217158,2026-06-14T03:21:09.272Z
4274,1111,Standard,化学,1021,2026-06-12,-0.09784736,41,19.155722,1.1759759,0,2026-06-14T03:21:09.272Z
4275,1112,Prime,化学,2171,2026-06-12,0.6490496,487,16.638565,1.2250268,0,2026-06-14T03:21:09.272Z
4284,1113,Standard,情報・通信業,404,2026-06-12,-0.2469136,81,10.70766,1.2483199,3.45679,2026-06-14T03:21:09.272Z
4286,1114,Standard,サービス業,1074,2026-06-12,-0.5555556,115,18.48537,1.4760453,1.6666668,2026-06-14T03:21:09.272Z
4287,1115,Standard,情報・通信業,453,2026-06-12,0.22123894,51,10.5373335,1.4033631,2.4336284,2026-06-14T03:21:09.272Z
4288,1116,Standard,情報・通信業,342,2026-06-12,-2.5641026,13,7.7691956,0.7757195,1.4245014999999999,2026-06-14T03:21:09.272Z
4290,1117,Prime,サービス業,661,2026-06-12,-0.4518072,824,14.105847,1.6952152,3.9156627,2026-06-14T03:21:09.272Z
4293,1118,Standard,サービス業,480,2026-06-12,-1.4373717,996,28.57143,1.5198051,3.6960986,2026-06-14T03:21:09.272Z
4299,1119,Standard,情報・通信業,1120,2026-06-12,-1.0600706,117,11.025792,1.0705892,4.0636044,2026-06-14T03:21:09.272Z
4301,1120,Prime,サービス業,1809,2026-06-12,1.1744967,293,10.892997,0.8131455,0,2026-06-14T03:21:09.272Z
4307,1121,Prime,情報・通信業,4496,2026-06-12,-2.2608695,25825,169.46852,5.951813,1.6739130000000002,2026-06-14T03:21:09.272Z
4308,1122,Growth,情報・通信業,343,2026-06-12,-0.5797102,85,16.921558,0.7969682,0,2026-06-14T03:21:09.272Z
4310,1123,Prime,サービス業,2783,2026-06-12,-0.67808706,243,15.337559,2.1036623,0,2026-06-14T03:21:09.272Z
4316,1124,Growth,情報・通信業,117,2026-06-12,-3.305785,4,,0.8600158,0,2026-06-14T03:21:09.272Z
4317,1125,Standard,サービス業,456,2026-06-12,-1.0845987,60,4.6252155,0.7718819,4.338394999999999,2026-06-14T03:21:09.272Z
4318,1126,Prime,サービス業,729,2026-06-12,0.27510315,409,9.832749,2.1115623,5.22696,2026-06-14T03:21:09.272Z
4320,1127,Standard,情報・通信業,1640,2026-06-12,-0.9063444,273,17.27043,3.3498237,1.3293051,2026-06-14T03:21:09.272Z
4323,1128,Prime,情報・通信業,1622,2026-06-12,-1.097561,401,15.290347,2.3935308,2.7439024,2026-06-14T03:21:09.272Z
4324,1129,Prime,サービス業,3070,2026-06-12,-3.2461393,7969,,1.9100498,0,2026-06-14T03:21:09.272Z
4326,1130,Prime,情報・通信業,1703,2026-06-12,-0.46756282,651,24.040092,1.85658,1.7533606,2026-06-14T03:21:09.272Z
4331,1131,Prime,サービス業,668,2026-06-12,0.6024096,98,3.7356,0.54817456,6.2248494,2026-06-14T03:21:09.272Z
4334,1132,Standard,情報・通信業,383,2026-06-12,-0.2604167,32,18.246784,1.2283003,2.6041666,2026-06-14T03:21:09.272Z
4335,1133,Standard,情報・通信業,1203,2026-06-12,-0.24875621,28,9.661875,1.5402541,3.150912,2026-06-14T03:21:09.272Z
4337,1134,Prime,サービス業,2601,2026-06-12,0.6189555,399,12.019409,3.7139263,1.3539651,2026-06-14T03:21:09.272Z
4341,1135,Standard,サービス業,835,2026-06-12,-1.0663507,28,11.363636,0.50550514,0,2026-06-14T03:21:09.272Z
4343,1136,Prime,サービス業,2468,2026-06-12,0.040535063,488,17.513483,6.2216706,0.6080259600000001,2026-06-14T03:21:09.272Z
4344,1137,Prime,情報・通信業,105,2026-06-12,0,145,,2.5999107,0,2026-06-14T03:21:09.272Z
4345,1138,Prime,サービス業,827,2026-06-12,0.24242425,341,12.707437,2.1728165,3.5151515,2026-06-14T03:21:09.272Z
4346,1139,Standard,その他金融業,844,2026-06-12,-3.3218787,110,7.0076385,2.9825113,2.2909507,2026-06-14T03:21:09.272Z
4347,1140,Standard,サービス業,1606,2026-06-12,0.5635567,114,14.641261,2.2616534,3.7570443,2026-06-14T03:21:09.272Z
4350,1141,Standard,小売業,484,2026-06-12,-2.0242915,141,13.209607,0.81847864,2.4291499,2026-06-14T03:21:09.272Z
4351,1142,Standard,その他金融業,970,2026-06-12,1.2526096,41,58.153477,1.28756,1.0438413,2026-06-14T03:21:09.272Z
4356,1143,Standard,情報・通信業,1610,2026-06-12,-2.2465088,92,10.049938,8.716979,0,2026-06-14T03:21:09.272Z
4360,1144,Standard,化学,717,2026-06-12,0.5610098,59,7.4742,0.51863134,0,2026-06-14T03:21:09.272Z
4361,1145,Standard,化学,1402,2026-06-12,-0.9887005,17,5.720814,0.5447622,4.2372882,2026-06-14T03:21:09.272Z
4362,1146,Prime,化学,2448,2026-06-12,1.4925373,531,12.091875,1.0331459,4.0630184,2026-06-14T03:21:09.272Z
4365,1147,Standard,化学,20360,2026-06-12,0,591,7.347528,0.6619616,0,2026-06-14T03:21:09.272Z
4366,1148,Standard,化学,470,2026-06-12,1.0752689,151,19.121237,0.92534804,0,2026-06-14T03:21:09.272Z
4367,1149,Standard,化学,2715,2026-06-12,1.8379595,133,,1.0627812,0.5626406500000001,2026-06-14T03:21:09.272Z
4368,1150,Prime,化学,3935,2026-06-12,2.075227,4163,29.070627,3.5516365,0.70902724,2026-06-14T03:21:09.272Z
4369,1151,Prime,化学,3515,2026-06-12,4.457652,1142,20.704481,3.1072125,1.0401188000000001,2026-06-14T03:21:09.272Z
4370,1152,Growth,情報・通信業,293,2026-06-12,-1.3468013,18,36.901764,1.3074636,0,2026-06-14T03:21:09.272Z
4371,1153,Growth,情報・通信業,1317,2026-06-12,0.7651109,210,15.220155,4.6486673,1.4537108,2026-06-14T03:21:09.272Z
4372,1154,Growth,情報・通信業,1115,2026-06-12,-0.4464286,43,11.778998,1.4074214,1.6964287000000002,2026-06-14T03:21:09.272Z
4373,1155,Prime,情報・通信業,990,2026-06-12,-3.036239,2216,21.931768,4.3043103,1.7629774,2026-06-14T03:21:09.272Z
4374,1156,Growth,情報・通信業,2271,2026-06-12,-1.5177797,85,16.259756,6.1648636,0,2026-06-14T03:21:09.272Z
4375,1157,Growth,情報・通信業,656,2026-06-12,0.15267175,365,83.99488,3.9463155,0,2026-06-14T03:21:09.272Z
4376,1158,Growth,情報・通信業,172,2026-06-12,0,104,,1.2554103,0,2026-06-14T03:21:09.272Z
4377,1159,Growth,情報・通信業,1786,2026-06-12,-2.0833335,328,22.027626,5.9293985,1.370614,2026-06-14T03:21:09.272Z
4378,1160,Growth,情報・通信業,731,2026-06-12,-8.739076,21,,2.0240393,0,2026-06-14T03:21:09.272Z
4379,1161,Growth,情報・通信業,374,2026-06-12,-0.26666665,58,19.925413,2.3023603,0,2026-06-14T03:21:09.272Z
4380,1162,Growth,情報・通信業,1100,2026-06-12,-2.0480855,54,12.70648,2.520808,0,2026-06-14T03:21:09.272Z
4381,1163,Growth,情報・通信業,243,2026-06-12,2.5316455,7,,-1.4803263,0,2026-06-14T03:21:09.272Z
4382,1164,Standard,情報・通信業,803,2026-06-12,5.519054,122,,2.6379764,0,2026-06-14T03:21:09.272Z
4385,1165,Prime,情報・通信業,3730,2026-06-12,0.3767492,6156,21.45898,5.1236897,0,2026-06-14T03:21:09.272Z
4386,1166,Standard,情報・通信業,807,2026-06-12,-0.61576355,46,9.605999,1.6435543,0,2026-06-14T03:21:09.272Z
4387,1167,Growth,情報・通信業,485,2026-06-12,2.1052632,23,,2.123105,0,2026-06-14T03:21:09.272Z
